"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4a1","s11aq4b1","s11aq4b1_os","s11aq5c","s11aq6a","s11aq6b"
6,29,2923,2,1126,290120,2,2400,1,2575.4,1,,,29012002,1,
6,29,2923,1,396,290124,1,15,6,6904.43,1,,,29012601,1,
6,29,2923,1,396,290126,1,5,5,6557.9,1,,,29012601,1,
6,29,2923,1,396,290127,1,5,5,5261.5,1,,,29012701,1,
6,29,2923,1,396,290127,2,2,5,5872,1,,,29012702,1,
6,29,2923,1,396,290128,1,2500,3,10483,1,,,29012801,1,
6,29,2923,1,396,290128,2,3000,1,3250.6,1,,,29012802,1,
6,29,2923,1,396,290129,1,1570,3,8622,1,,,29012901,1,
6,29,2923,1,396,290129,2,1600,1,2160,1,,,29012902,1,
6,29,2923,1,396,290130,1,2,5,10039,1,,,29013001,1,
6,29,2923,1,396,290130,2,4,4,1505.6,1,,,29013002,1,
6,29,2902,1,1028,290131,1,4000,1,4001,1,,,29013101,1,
6,29,2902,1,1028,290131,2,250,3,1307.1,1,,,29013102,1,
6,29,2902,1,1028,290134,1,12000,1,10600,1,,,29013301,1,
6,29,2902,1,1028,290135,1,4,5,12212,1,,,29013501,1,
6,29,2902,1,1028,290135,2,2,5,3252.04,1,,,29013202,1,
6,29,2902,1,1028,290135,3,10,5,,2,5,"FLOODING AREA",,1,
6,29,2902,1,1028,290137,1,1,5,3801.7,1,,,29013701,1,
6,29,2902,1,1028,290137,2,3,5,11080.4,1,,,29013702,1,
6,29,2920,1,506,290147,1,3,4,,2,4,,,1,
6,29,2920,1,1210,290152,1,10,5,5243.6,1,,,29015201,1,
6,29,2920,1,1210,290152,2,2,5,4972.9,1,,,29015202,1,
6,29,2920,1,1210,290153,1,30,5,,2,1,,,1,
6,29,2920,1,1210,290153,2,5,5,,2,1,,,1,
6,29,2920,1,1210,290153,3,2,5,,2,1,,,1,
6,29,2920,1,1210,290153,4,800,1,1919.6,1,,,29015304,1,
6,29,2920,1,1210,290154,1,1200,2,1204.3,1,,,29015401,1,
6,29,2920,1,1210,290154,2,1,5,1806.2,1,,,29015402,1,
6,29,2920,1,1210,290154,3,2,5,2018,1,,,29015403,1,
6,29,2920,1,1210,290158,1,600,2,782.86,1,,,29015801,1,
6,29,2914,1,214,290161,1,400,1,174.98,1,,,29016101,1,
6,29,2914,1,214,290162,1,4000,1,,2,5,"HOLDER IS SICK",,1,
6,29,2914,1,214,290162,2,5,5,,2,5,"HOLDER IS SICK",,1,
6,29,2914,1,214,290162,3,2,5,,2,5,"HOLDER IS SICK",,1,
6,29,2914,1,214,290162,4,3,5,,2,5,"HOLDER IS SICK",,1,
6,29,2914,1,214,290165,1,4000,1,3520,1,,,29016501,1,
6,29,2914,1,214,290165,2,4000,1,18496,1,,,29016502,1,
6,29,2914,1,214,290167,1,3653,3,21203,1,,,29016701,1,
6,29,2914,1,214,290167,2,3150,1,4724.8,1,,,29016702,1,
6,29,2914,1,214,290167,3,3000,1,3414.5,1,,,29016703,1,
6,29,2914,1,214,290168,1,2000,1,2780.3,1,,,29016801,1,
6,29,2914,1,214,290168,2,3000,1,3227.1,1,,,29016802,1,
6,29,2914,1,214,290168,3,4000,1,6801.7,1,,,29016803,1,
6,29,2914,1,214,290169,1,2,5,5232,1,,,29016901,1,
6,29,2914,1,214,290169,2,2,5,6070,1,,,29016902,1,
6,29,2914,1,214,290170,1,4,4,,2,4,,,1,
6,29,2914,1,214,290170,2,3,5,,2,4,,,1,
6,29,2920,2,1628,290172,1,2,5,,2,5,"FLOOD AREA",,3,
6,29,2920,2,1628,290172,2,4,5,,2,5,"FLOOD AREA",,3,
6,29,2920,2,1628,290173,1,4,5,2084.7,1,,,29017301,1,
6,29,2920,2,1628,290173,2,2,5,2076.33,1,,,29017302,1,
6,29,2920,2,1628,290173,3,4,5,,2,4,,,1,
6,29,2920,2,1628,290173,4,2,5,,2,4,,,1,
6,29,2920,2,1628,290176,1,1,5,4038.4,1,,,29017601,1,
6,29,2920,2,1628,290176,2,2,5,5834.2,1,,,29017602,1,
6,29,2920,2,1628,290177,1,2,5,6682.4,1,,,29017701,1,
6,29,2920,2,1628,290177,2,2,5,7546.5,1,,,29017702,1,
6,29,2920,2,1628,290178,1,4,5,,2,4,,,1,
6,29,2920,2,1628,290178,2,5,5,6884.4,1,,,29017802,1,
6,29,2920,2,1628,290178,3,5,5,,2,4,,,1,
6,29,2920,2,1628,290179,1,5,5,6084.06,1,,,29017901,1,
6,29,2920,2,1628,290179,2,5,5,2028.42,1,,,29017902,1,
6,29,2920,2,1628,290180,1,4,5,2245.2,1,,,29018001,1,
6,29,2920,2,1628,290180,2,6,5,,2,4,,,1,
6,29,2920,2,1628,290180,3,3,5,1345,1,,,29018003,1,
6,30,3018,2,914,300022,1,4,5,3820.6,1,,,30002201,1,2
6,30,3018,2,914,300024,1,3,5,7871,1,,,30002401,1,
6,30,3018,2,914,300026,1,1.5,5,1185.4,1,,,30002601,1,2
6,30,3018,2,914,300026,2,0.5,5,899.07,1,,,30002602,1,2
6,30,3018,2,914,300026,3,1,5,900.76,1,,,30002603,1,2
6,30,3018,2,914,300029,1,2,5,,2,5,"DISTANCE FARM",,1,
6,30,3018,2,914,300029,2,1,5,,2,5,"DISTANCE FARM",,1,
6,30,3012,2,334,300035,1,3000,1,1100.28,1,,,30003501,1,
6,30,3012,2,334,300035,2,3000,1,2250.45,1,,,30003502,1,
6,30,3012,2,334,300036,1,5,5,2808.5,1,,,30003601,1,2
6,30,3012,2,334,300036,2,1.5,5,7981.6,1,,,30003602,1,2
6,30,3012,2,334,300036,3,2,5,12013,1,,,30003603,1,2
6,30,3012,2,334,300036,4,5,5,4884.5,1,,,30003604,1,2
6,30,3012,2,334,300037,1,1,5,3914.5,1,,,30003701,1,2
6,30,3012,2,334,300037,2,5,5,10386,1,,,30003702,1,2
6,30,3012,2,334,300037,3,1,5,7683.4,1,,,30003703,1,2
6,30,3012,2,334,300038,1,4000,1,7520.3,1,,,30003801,1,
6,30,3012,2,334,300038,2,4000,1,1141.8,1,,,30003802,1,
6,30,3014,2,120,300041,1,3.5,5,5322.6,1,,,30000041,1,2
6,30,3014,2,120,300042,1,4,5,4725.1,1,,,30004201,1,2
6,30,3014,2,120,300042,2,5,5,6158.6,1,,,30004202,1,2
6,30,3014,2,120,300044,1,4,5,6234.15,1,,,30004401,1,
6,30,3014,2,120,300045,1,4,5,7352.1,1,,,30004501,1,
6,30,3014,2,120,300045,2,3,5,5965.6,1,,,30004502,1,
6,30,3014,2,120,300046,1,2000,1,7613.6,1,,,30004601,1,
6,30,3014,2,120,300046,2,400,1,,2,1,,,1,
6,30,3014,2,120,300047,1,4,5,7235.2,1,,,30004701,1,
6,30,3014,2,120,300048,1,5,5,8588.7,1,,,30004801,1,2
6,30,3014,2,120,300048,2,4,5,4735.3,1,,,30004802,1,2
6,30,3014,2,120,300049,1,5,5,9822.9,1,,,30004901,1,
6,30,3014,2,120,300050,1,6,5,11614,1,,,30005001,1,2
6,30,3014,2,120,300050,2,4,5,8438.4,1,,,30005002,1,2
6,30,3014,2,120,300050,3,3,5,,2,2,,,1,2
6,30,3014,2,120,300050,4,5,5,,2,2,,,1,2
6,30,3002,1,1310,300131,1,2,5,,2,1,,,1,
6,30,3030,1,946,300151,1,6,5,,2,1,,,1,
6,30,3030,1,946,300151,2,3000,3,,2,1,,,1,
6,30,3030,1,946,300151,3,1,5,,2,1,,,1,
6,30,3030,1,946,300151,4,1,5,,2,1,,,1,
6,30,3030,1,946,300152,1,4,5,,2,1,,,1,
6,30,3030,1,946,300152,2,4,5,,2,1,,,1,
6,30,3030,1,946,300153,1,2,5,,2,1,,,1,5
6,30,3030,1,946,300153,2,2,5,,2,1,,,1,5
6,30,3030,1,946,300153,3,1,5,,2,1,,,1,5
6,30,3030,1,946,300153,4,3,4,,2,1,,,1,5
6,30,3030,1,946,300156,1,35,3,,2,1,,,1,
6,30,3023,2,622,300171,1,1,5,,2,4,,,1,
6,30,3023,2,622,300171,2,1,5,,2,4,,,1,
6,30,3023,2,622,300174,1,1,5,,2,4,,,1,
6,30,3023,2,622,300175,1,4000,1,,2,1,,,1,
6,30,3023,2,622,300175,2,2000,1,,2,1,,,1,
6,30,3023,2,622,300175,3,3,5,,2,1,,,1,
6,30,3023,2,622,300176,1,30,3,,2,4,,,1,
6,30,3023,2,622,300176,2,50,3,,2,4,,,1,
6,30,3023,2,622,300177,1,3,5,,2,4,,,1,
6,30,3023,2,622,300178,1,2,5,,2,1,,,1,
6,30,3023,2,622,300178,2,2,5,,2,5,"INTERNAL DISPUTE ON THE LAND AREA",,1,
6,30,3023,2,622,300178,3,2,5,,2,5,"INTERNAL DISPUTE IN THE LAND AREA",,1,
6,30,3023,2,622,300178,4,9,5,,2,5,"INTERNAL DISPUTE ON THE LAND AREA",,1,
6,30,3023,2,622,300180,1,80,3,,2,4,,,1,
6,30,3023,2,622,300180,2,20,3,,2,4,,,1,
6,30,3033,2,554,300181,1,2080,1,2587.1,1,,,30018101,2,
6,30,3033,2,554,300182,1,2000,1,5754.9,1,,,30018201,1,
6,30,3033,2,554,300182,2,300,1,931.47,1,,,30018202,1,
6,30,3033,2,554,300182,3,1500,1,2507.2,1,,,30018203,1,
6,30,3033,2,554,300183,1,2,5,,2,1,,,1,
6,30,3033,2,554,300183,2,3,5,,2,1,,,1,
6,30,3033,2,554,300183,3,2,5,,2,1,,,1,
6,30,3033,2,0,300185,1,5,5,,2,1,,,1,
6,30,3033,2,0,300185,2,5,5,,2,1,,,1,
6,30,3033,2,554,300186,1,2,5,,2,1,,,1,
6,30,3033,2,554,300186,2,1,5,,2,1,,,1,
6,30,3033,2,554,300186,3,1,5,,2,1,,,1,
6,30,3033,2,554,300186,4,2,5,,2,1,,,1,
6,30,3033,2,554,300187,1,2000,1,1776.82,1,,,30018801,1,
6,30,3033,2,554,300187,2,1,5,3734,1,,,30018802,1,
6,30,3033,2,554,300188,1,3350,1,4978.1,1,,,30018801,1,
6,30,3033,2,554,300188,2,2250,1,3650.9,1,,,30018802,1,
6,30,3033,2,554,300190,1,400,3,2237.2,1,,,30019001,1,
6,30,3033,2,554,300190,2,100,1,856.33,1,,,30019002,1,
6,30,3033,2,554,300190,3,600,1,3266.6,1,,,30019003,1,
6,30,3015,2,1688,300191,1,1,1,5549,1,,,30019101,1,
6,30,3015,2,1688,300191,2,1,5,1155,1,,,30019102,1,
6,30,3015,2,1688,300191,3,6,5,,2,1,,,1,
6,30,3015,2,1688,300191,4,7,5,,2,1,,,1,
6,30,3015,2,1688,300194,1,9,5,31028,1,,,30019401,1,
6,30,3015,2,1688,300194,2,9,5,,2,1,,,1,
6,30,3015,2,1688,300194,3,9,5,,2,1,,,1,
6,30,3015,2,1688,300194,4,2,5,,2,1,,,1,
6,30,3015,2,1688,300194,5,2,5,,2,1,,,1,
6,30,3015,2,1688,300195,1,5,5,31028,1,,,30019501,1,
6,30,3015,2,1688,300195,2,4,5,,2,1,,,1,
6,30,3015,2,1688,300195,3,3,5,,2,1,,,1,
6,30,3015,2,1688,300195,4,1,5,,2,1,,,1,
6,30,3015,2,1688,300196,1,10,5,,2,1,,,1,
6,30,3015,2,1688,300196,2,4,5,8976.4,1,,,30019602,1,
6,30,3015,2,1688,300196,3,7,5,17012,1,,,30019603,1,
6,30,3015,2,1688,300197,1,1,5,5940.4,1,,,30019701,1,
6,30,3015,2,1688,300197,2,8,5,,2,1,,,1,
6,30,3015,2,1688,300200,1,7,5,13524,1,,,30020001,1,
6,30,3015,2,1688,300200,2,5,5,,2,1,,,1,
6,30,3015,2,1688,300200,3,1,5,,2,1,,,1,
6,30,3032,2,520,300211,1,2,5,4085.2,1,,,30021101,1,
6,30,3032,2,520,300211,2,20,5,93578,1,,,30021102,1,
6,30,3032,2,520,300211,3,3,5,,2,1,,,1,
6,30,3032,2,520,300211,4,1,5,,2,1,,,1,
6,30,3032,2,520,300211,5,1,5,,2,1,,,1,
6,30,3032,2,520,300213,1,25,5,96878,1,,,30021301,1,
6,30,3032,2,520,300213,2,3,5,,2,1,,,1,
6,30,3032,2,520,300213,3,3,5,,2,1,,,1,
6,30,3032,2,520,300213,4,1,5,,2,1,,,1,
6,30,3032,2,520,300213,5,2,5,,2,1,,,1,
6,30,3032,2,520,300214,1,8,5,20169,1,,,30021401,1,
6,30,3032,2,520,300214,2,5,5,6682.6,1,,,30021402,1,
6,30,3032,2,520,300217,1,3,5,,2,1,,,1,
6,30,3032,2,520,300217,2,3,5,24701,1,,,30021702,1,
6,30,3032,2,520,300217,3,15,5,93578,1,,,30021703,1,
6,30,3032,2,520,300217,4,5,5,28110,1,,,30021704,1,
6,30,3032,2,520,300217,5,1,5,,2,1,,,1,
6,30,3032,2,520,300217,6,1,5,2504,1,,,30021706,2,
6,30,3032,2,520,300218,1,3,5,7079.9,1,,,30021801,1,
6,30,3032,2,520,300218,2,10,5,16680,1,,,30021802,1,
6,30,3032,2,520,300218,3,2,5,1865,1,,,30021803,1,
6,30,3032,2,520,300220,1,4,5,16212,1,,,30022001,1,
6,30,3032,2,520,300220,2,2,5,6589.9,1,,,30022002,1,
6,30,3032,2,520,300220,3,7,5,21570,1,,,30022003,1,
6,30,3019,2,0,300221,1,1000,1,,2,1,,,1,
6,30,3019,2,0,300221,2,1500,1,,2,1,,,1,
6,30,3019,2,0,300221,3,2000,1,,2,1,,,1,
6,30,3019,2,0,300221,4,1200,1,,2,1,,,1,
6,30,3019,2,0,300221,5,1000,1,,2,1,,,1,
6,30,3019,2,0,300221,6,100,3,,2,1,,,1,
6,30,3019,2,0,300221,7,75,3,,2,1,,,1,
6,30,3004,2,0,300223,1,3,5,,2,1,,,1,
6,30,3004,2,0,300223,2,1,5,,2,1,,,1,
6,30,3004,2,216,300225,1,3,5,15770,1,,,30022501,1,
6,30,3004,2,216,300225,2,3,5,,2,1,,,1,
6,30,3004,2,216,300225,3,2,5,,2,1,,,1,
6,30,3004,2,216,300225,4,2,5,,2,1,,,1,
6,30,3004,2,216,300225,5,2,5,14193,1,,,30022505,1,
6,30,3004,2,216,300226,1,30,5,,2,1,,,1,
6,30,3004,2,216,300226,2,15,5,,2,1,,,1,
6,30,3004,2,216,300226,3,3,5,,2,1,,,1,
6,30,3004,2,216,300226,4,15,5,,2,1,,,1,
6,30,3004,2,216,300226,5,15,5,36917,1,,,30022605,3,
6,30,3004,2,216,300226,6,3,5,7998.9,1,,,30022606,3,
6,30,3004,2,216,300226,7,1,5,2891.8,1,,,30022607,3,
6,30,3004,2,216,300227,1,2,5,5256,1,,,30022701,1,
6,30,3004,2,216,300227,2,1.5,5,4731,1,,,30022702,1,
6,30,3004,2,216,300230,1,1,5,259.9,1,,,30023001,1,
6,30,3004,2,216,300230,2,1,5,1800.2,1,,,30023002,1,
6,30,3004,2,216,300230,3,1,5,2891.8,1,,,30023003,1,
6,30,3004,2,216,300230,4,2000,1,1221,1,,,30023004,1,
1,31,3101,2,604,310011,1,1,4,470.01,1,,,31001101,1,2
1,31,3101,2,604,310012,1,1,4,4082.1,1,,,31001201,1,
1,31,3101,2,604,310012,2,3,4,1499.5,1,,,31001202,1,
1,31,3101,2,604,310012,3,3,4,1493,1,,,31001203,1,
1,31,3101,2,604,310013,1,3,4,1499.5,1,,,31001301,1,
1,31,3101,2,604,310016,1,2,4,2397.7,1,,,31001601,1,
1,31,3101,2,604,310017,1,1,4,2836.9,1,,,31001701,1,
1,31,3101,2,604,310018,1,6,5,,2,2,,,1,
1,31,3101,2,604,310019,1,10,4,8213.3,1,,,31001901,1,
1,31,3101,2,604,310019,2,6,4,5855.8,1,,,31001902,1,
1,31,3101,2,604,310019,3,3,4,1605.9,1,,,31001903,1,
1,31,3101,2,604,310020,1,1,4,1180.6,1,,,31002001,1,
1,31,3101,2,604,310020,2,1,4,974.26,1,,,31002002,1,
1,31,3101,2,604,310020,3,1,4,470.01,1,,,31002003,1,
1,31,3101,2,604,310020,4,3,4,1605.9,1,,,31002004,1,
1,31,3115,2,680,310021,1,2,4,1247.72,1,,,31002101,1,2
1,31,3115,2,680,310021,2,1,4,324.05,1,,,31002102,1,2
1,31,3115,2,680,310022,1,6,4,2565.9,1,,,31002201,1,2
1,31,3115,2,680,310022,2,2,4,752.9,1,,,31002202,1,2
1,31,3115,2,680,310023,1,10,4,2581.28,1,,,31002301,1,2
1,31,3115,2,680,310023,2,12,4,2963.3,1,,,31002302,1,2
1,31,3115,2,680,310023,3,8,4,1984.2,1,,,31002303,1,2
1,31,3115,2,680,310024,1,3,4,1932.5,1,,,31002401,1,
1,31,3115,2,680,310024,2,2,4,3290.4,1,,,31002402,1,
1,31,3115,2,680,310024,3,2,4,2658,1,,,31002403,1,
1,31,3115,2,680,310025,1,2,4,300.45,1,,,31002501,2,
1,31,3115,2,680,310025,2,2,4,1002.35,1,,,31002502,2,
1,31,3115,2,680,310025,3,2,4,589.76,1,,,31002503,2,
1,31,3115,2,680,310026,1,3,4,368.35,1,,,31002601,1,
1,31,3115,2,680,310026,2,4,4,580.45,1,,,31002602,1,
1,31,3115,2,680,310026,3,3,4,,2,1,,,1,
1,31,3115,2,680,310027,1,2,4,1053.6,1,,,31002027,1,
1,31,3115,2,680,310027,2,1,4,709.85,1,,,31002028,1,
1,31,3115,2,680,310028,1,4,4,1053.6,1,,,31002801,1,
1,31,3115,2,680,310028,2,1,4,711.93,1,,,31002802,1,
1,31,3115,2,680,310029,1,1,4,770.88,1,,,31002901,1,
1,31,3115,2,680,310029,2,1,4,485.69,1,,,31002902,1,
1,31,3115,2,680,310030,1,5,4,1608.1,1,,,31003001,1,
1,31,3115,2,680,310030,2,3,4,1882.9,1,,,31003002,1,
1,31,3111,2,2966,310031,1,2,5,2283,1,,,31003101,1,
1,31,3111,2,2966,310031,2,2,5,2267.9,1,,,31003102,1,
1,31,3111,2,2966,310032,1,4,4,3428.48,1,,,31003201,1,
1,31,3111,2,2966,310032,2,1,4,1954.6,1,,,31003202,1,
1,31,3111,2,2966,310032,3,2,4,1510.6,1,,,31003203,1,
1,31,3111,2,2966,310033,1,6,4,9217.4,1,,,31003401,1,
1,31,3111,2,2966,310033,2,1,4,8113.2,1,,,31003402,1,
1,31,3111,2,2966,310033,3,4,4,6916.2,1,,,31003403,1,
1,31,3111,2,2966,310034,1,4,4,2117.1,1,,,31003401,1,
1,31,3111,2,2966,310034,2,2,4,3805.8,1,,,31003402,1,
1,31,3111,2,2966,310035,1,4,4,9117,1,,,31003501,1,
1,31,3111,2,2966,310035,2,2,4,8542.8,1,,,31003502,1,
1,31,3111,2,2966,310035,3,4,4,3870.2,1,,,31003503,1,
1,31,3111,2,2966,310035,4,3,4,5110.8,1,,,31003504,1,
1,31,3111,2,2966,310036,1,5,4,9369,1,,,31003601,1,
1,31,3111,2,2966,310037,1,5,4,4002.9,1,,,31003701,1,
1,31,3111,2,2966,310037,2,7,4,6520.1,1,,,31003702,1,
1,31,3111,2,2966,310038,1,10,4,8530.15,1,,,31003801,1,
1,31,3111,2,2966,310038,2,5,4,4300.2,1,,,31003802,1,
1,31,3111,2,2966,310039,1,7,5,7653.7,1,,,31003901,1,
1,31,3111,2,2966,310039,2,10,5,9000.2,1,,,31003902,1,
1,31,3111,2,2966,310040,1,15,4,1645.9,1,,,31004001,1,
1,31,3107,2,1092,310041,1,2,4,1176.9,1,,,31004101,1,
1,31,3107,2,1092,310041,2,4,4,1167.2,1,,,31004102,1,
1,31,3107,2,1092,310041,3,4,4,696.57,1,,,31004103,1,
1,31,3107,2,1092,310042,1,2,4,859.19,1,,,31004201,1,
1,31,3107,2,1092,310043,1,6,4,821.11,1,,,31004301,1,
1,31,3107,2,1092,310043,2,2,4,639.1,1,,,31004302,1,
1,31,3107,2,1092,310044,1,7,4,1167.7,1,,,31004401,1,
1,31,3107,2,1092,310044,2,2.01,4,696.57,1,,,31004402,1,
1,31,3107,2,1092,310045,1,2,4,128.81,1,,,31004501,2,
1,31,3107,2,1092,310045,2,6,4,667.67,1,,,31004502,2,
1,31,3107,2,1092,310045,3,3,4,691,1,,,31004503,2,
1,31,3107,2,1092,310046,1,7,4,1292,1,,,31004601,1,
1,31,3107,2,1092,310046,2,1,4,524.53,1,,,31004602,1,
1,31,3107,2,1092,310047,1,3,5,11500.02,1,,,31004701,1,
1,31,3107,2,1092,310048,1,1,4,327.52,1,,,31004801,1,
1,31,3107,2,1092,310048,2,6,4,7699.5,1,,,31004802,1,
1,31,3107,2,1092,310049,1,5,5,11905.9,1,,,31004901,1,
1,31,3107,2,1092,310049,2,4,5,8253.1,1,,,31004902,1,
1,31,3107,2,1092,310050,1,18,4,11354,1,,,31005001,1,
1,31,3107,2,1092,310050,2,7,4,1278.2,1,,,31005002,1,
1,31,3107,2,1092,310050,3,5,4,1021.7,1,,,31005003,1,
1,31,3107,1,724,310052,1,3,4,9598.1,1,,,31005201,1,
1,31,3107,1,724,310055,1,3,4,5168.5,1,,,31005501,1,
1,31,3107,1,724,310056,1,2,4,2671,1,,,31005601,7,
1,31,3107,1,724,310056,2,1,4,868.48,1,,,31005602,7,
1,31,3107,1,724,310057,1,10,4,7508,1,,,31005701,1,
1,31,3107,1,724,310059,1,10,5,1564.7,1,,,31005901,1,
1,31,3107,1,724,310060,1,3,5,7256,1,,,31006001,1,
1,31,3113,2,332,310061,1,2,4,5013.3,1,,,31006101,1,
1,31,3113,2,332,310062,1,4,4,1181,1,,,31006201,1,
1,31,3113,2,332,310062,2,3,4,2114.8,1,,,31006202,1,
1,31,3113,2,332,310062,3,4,4,4221.4,1,,,31006203,1,
1,31,3113,2,332,310063,1,8,4,2267.41,1,,,31006301,1,
1,31,3113,2,332,310063,2,10,4,6720.41,1,,,31006302,1,
1,31,3113,2,332,310064,1,600,4,4765.4,1,,,31006401,1,
1,31,3113,2,332,310064,2,500,4,7840.1,1,,,31006402,1,
1,31,3113,2,332,310065,1,5,4,1861.1,1,,,31006501,1,
1,31,3113,2,332,310065,2,3,4,594.97,1,,,31006502,1,
1,31,3113,2,332,310066,1,5,4,908.59,1,,,31006601,1,
1,31,3113,2,332,310066,2,3,4,4821.9,1,,,31006602,1,
1,31,3113,2,332,310067,1,2,4,2273.5,1,,,31006701,2,
1,31,3113,2,332,310068,1,8,4,11013,1,,,31006801,1,
1,31,3113,2,332,310068,2,2,4,829.2,1,,,31006802,1,
1,31,3113,2,332,310069,1,6,4,4209.86,1,,,31006901,1,
1,31,3113,2,332,310070,1,2,4,2028.4,1,,,31007001,2,
1,31,3109,2,1026,310071,1,3,5,9218.1,1,,,31007101,1,
1,31,3109,2,1026,310071,2,5,5,11250.2,1,,,31007102,1,
1,31,3109,2,1026,310072,1,2,4,1874.2,1,,,31007201,1,
1,31,3109,2,1026,310072,2,1,4,1706,1,,,31007202,1,
1,31,3109,2,1026,310072,3,5,4,1174.6,1,,,31007203,1,
1,31,3109,2,1026,310073,1,4,5,10710.8,1,,,31007301,1,
1,31,3109,2,1026,310074,1,1,4,1143.23,1,,,31007401,1,
1,31,3109,2,1026,310075,1,8,4,8173.6,1,,,31007501,1,
1,31,3109,2,1026,310076,1,2,4,1121.2,1,,,31007601,1,
1,31,3109,2,1026,310076,2,5,4,1897.8,1,,,31007602,1,
1,31,3109,2,1026,310077,1,5,4,10469,1,,,31007701,1,
1,31,3109,2,1026,310077,2,2,4,1841.8,1,,,31007702,1,
1,31,3109,2,1026,310077,3,1,4,1211,1,,,31007703,1,
1,31,3109,2,1026,310077,4,5,4,1897,1,,,31007704,1,
1,31,3109,2,1026,310077,5,2,4,1706.01,1,,,31007705,1,
1,31,3109,2,1026,310078,1,3,4,9105,1,,,31007801,1,
1,31,3109,2,1026,310078,2,3,4,8200.07,1,,,31007802,1,
1,31,3109,2,1026,310078,3,1,4,1802.05,1,,,31007803,1,
1,31,3109,2,1026,310079,1,2,5,6028.7,1,,,31007901,1,
1,31,3109,2,1026,310079,2,1,5,405,1,,,31007902,1,
1,31,3109,2,1026,310079,3,1,5,2450,1,,,31007903,1,
1,31,3109,2,1026,310080,1,2,4,1193.23,1,,,31008001,1,
1,31,3109,2,1026,310080,2,4,4,1870.08,1,,,31008002,1,
1,31,3109,2,1026,310080,3,4,4,1144.2,1,,,31008003,1,
1,31,3109,2,1026,310080,4,6,4,1124.72,1,,,31008004,1,
1,31,3112,2,350,310081,1,2.8,4,1825.6,1,,,31008101,1,
1,31,3112,2,350,310082,1,2,4,9050.2,1,,,31008201,1,
1,31,3112,2,350,310082,2,4,4,8490.6,1,,,31008202,1,
1,31,3112,2,350,310082,3,3,4,1179,1,,,31008203,1,
1,31,3112,2,350,310082,4,2,4,1782,1,,,31008204,1,
1,31,3112,2,350,310083,1,2,5,5291.9,1,,,13008301,1,
1,31,3112,2,350,310084,1,2,4,39663,1,,,31008401,1,
1,31,3112,2,350,310084,2,4,4,9116.2,1,,,31008402,1,
1,31,3112,2,350,310084,3,5,4,19561,1,,,31008403,1,
1,31,3112,2,350,310084,4,4,4,8786.2,1,,,31008404,1,
1,31,3112,2,350,310085,1,2.08,4,8637.5,1,,,31008501,1,
1,31,3112,2,350,310085,2,1.24,4,1516,1,,,31008502,2,
1,31,3112,2,350,310086,1,4,4,5859.2,1,,,31008601,1,
1,31,3112,2,350,310086,2,3,4,2408.8,1,,,31008602,1,
1,31,3112,2,350,310087,1,15,4,28692,1,,,31008101,1,
1,31,3112,2,350,310087,2,10,4,15740,1,,,31008102,1,
1,31,3112,2,350,310088,1,7,4,1339.49,1,,,31008801,1,
1,31,3112,2,350,310088,2,4,4,1012.93,1,,,31008802,1,
1,31,3112,2,350,310088,3,3,4,998.65,1,,,3100880,1,
1,31,3112,2,350,310089,1,11,4,6998.6,1,,,31008901,1,
1,31,3112,2,350,310090,1,10,4,9050.2,1,,,31009001,1,
1,31,3112,2,350,310090,2,4,4,1691.9,1,,,31009002,1,
1,31,3116,2,1344,310091,1,4,4,9118,1,,,31009101,1,
1,31,3116,2,1344,310091,2,3,4,976,1,,,31009102,1,
1,31,3116,2,1344,310091,3,2,4,799,1,,,31009103,1,
1,31,3116,2,1344,310091,4,2,4,1946,1,,,31009104,1,
1,31,3116,2,1344,310091,5,2,4,1187.2,1,,,31009105,1,
1,31,3116,2,1344,310092,1,5,4,2611,1,,,31009201,1,
1,31,3116,2,1344,310092,2,6,4,2367.2,1,,,31009202,1,
1,31,3116,2,1344,310093,1,4,5,25282.16,1,,,31009301,1,
1,31,3116,2,1344,310094,1,12,4,6896.9,1,,,31009401,2,
1,31,3116,2,1344,310094,2,8,4,3426.4,1,,,31009402,2,
1,31,3116,2,1344,310094,3,4,4,2791.6,1,,,31009403,2,
1,31,3116,2,1344,310095,1,10,4,3438.1,1,,,31009501,3,
1,31,3116,2,1344,310095,2,9,4,2897.3,1,,,31009502,3,
1,31,3116,2,1344,310095,3,12,4,5281.1,1,,,31009503,3,
1,31,3116,2,1344,310095,4,8,4,3189.4,1,,,31009504,3,
1,31,3116,2,1344,310096,1,2500,1,3350.1,1,,,31009601,1,
1,31,3116,2,1344,310096,2,2,5,18750.35,1,,,31009602,1,
1,31,3116,2,1344,310096,3,4,5,4582.2,1,,,31009603,1,
1,31,3116,2,1344,310096,4,1,5,1870.15,1,,,31009604,1,
1,31,3116,2,1344,310097,1,2000,1,4380,1,,,31009701,1,
1,31,3116,2,1344,310097,2,2,5,11148.14,1,,,31009702,1,
1,31,3116,2,1344,310097,3,2,5,2460.2,1,,,31009703,1,
1,31,3116,2,1344,310098,1,2.1,4,5031.4,1,,,31009801,1,
1,31,3116,2,1344,310098,2,1,4,1273.2,1,,,31009802,1,
1,31,3116,2,1344,310099,1,4,4,15491,1,,,31009901,1,
