"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","qno","qno1","saq7","ag1","ag2","ag3","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22a","saq22b","tracked_obs"
20034,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,3,35,1,2,1,3,1,24,10,2012,12,32,15,48,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20035,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,2,1,1,2,1,4,1,24,10,2012,9,13,12,41,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20036,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,2,10,1,1,1,6,1,24,10,2012,10,15,13,28,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20037,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,2,19,1,2,1,2,1,24,10,2012,11,45,13,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20038,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,2,22,1,2,1,5,1,24,10,2012,8,8,10,12,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20039,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,1,26,2,2,2,3,1,24,10,2012,15,55,16,37,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20040,2,2,216,2,200,1308,2803.42227163914,2803.42227163914,1,2,7,1,2,1,5,1,24,10,2012,12,15,13,52,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20041,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,7,1,2,1,3,1,28,9,2012,9,48,12,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20042,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,18,1,2,1,2,1,28,9,2012,14,43,16,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20043,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,8,1,2,1,5,1,28,9,2012,13,2,14,33,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20044,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,3,1,2,1,6,1,28,9,2012,14,50,18,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20045,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,12,1,2,1,6,1,28,9,2012,7,10,9,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20046,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,1,1,2,1,6,1,28,9,2012,9,30,13,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20047,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,16,1,2,1,5,1,28,9,2012,6,8,10,19,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20048,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,14,1,2,1,3,1,28,9,2012,14,21,19,12,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20049,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,3,5,1,2,1,2,1,28,9,2012,10,49,12,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20050,2,2,203,2,1224,1102,3673.44987318232,3673.44987318232,1,2,10,1,2,1,4,1,28,9,2012,11,12,13,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20051,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,3,16,1,2,1,6,1,29,9,2012,17,20,21,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20052,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,15,1,2,1,5,1,29,9,2012,7,12,9,42,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20053,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,9,1,1,1,6,1,29,9,2012,14,20,17,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20054,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,18,1,2,1,3,1,29,9,2012,15,12,16,32,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20055,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,9,1,2,1,3,1,29,9,2012,12,30,14,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20056,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,13,1,2,1,5,1,29,9,2012,13,41,15,22,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20057,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,3,1,2,1,2,1,29,9,2012,11,49,12,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20058,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,5,1,2,1,2,1,29,9,2012,13,15,14,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20059,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,1,1,2,1,2,1,29,9,2012,16,30,17,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20060,2,2,212,2,956,1206,3673.44987318232,3673.44987318232,1,2,11,1,1,1,6,1,29,9,2012,11,10,14,14,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20061,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,13,1,2,1,5,1,5,10,2012,15,3,16,42,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20062,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,21,1,2,1,5,1,5,10,2012,16,2,18,16,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20063,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,18,1,2,1,2,1,4,10,2012,11,10,12,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20064,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,10,1,2,1,5,1,5,10,2012,8,10,9,54,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20065,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,26,1,2,1,6,1,5,10,2012,12,45,14,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20066,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,31,1,2,1,3,1,5,10,2012,14,43,16,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20067,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,2,1,2,1,3,1,5,10,2012,9,32,14,16,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20068,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,5,1,2,1,2,1,5,10,2012,13,40,15,29,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20069,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,15,1,2,1,6,1,5,10,2012,10,30,12,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20070,2,2,210,2,1300,1405,2996.76173864874,2996.76173864874,1,2,23,1,2,1,6,1,5,10,2012,15,0,17,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20071,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,2,21,2,2,2,4,1,11,1,2013,11,17,13,38,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20072,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,2,67,1,2,1,5,1,11,1,2013,6,58,7,32,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20073,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,2,26,1,2,1,3,1,11,1,2013,8,45,14,28,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20074,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,3,58,1,2,1,4,1,11,1,2013,13,41,16,13,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20075,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,4,54,1,1,1,5,1,11,1,2013,6,13,10,22,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20076,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,1,8,2,2,2,5,1,12,1,2013,8,8,9,10,14,1,,,,,,,,,,,,,,,,,,,1,1,0
20077,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,2,40,1,2,1,3,1,11,1,2013,14,41,16,5,10,3,12,1,2013,8,11,11,24,15,1,,,,,,,,,,1,1,0
20078,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,2,12,1,2,1,3,1,12,1,2013,10,16,13,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20079,2,2,214,1,898,1107,,,1,1,44,2,2,2,4,1,11,1,2013,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0
20080,2,2,214,1,898,1107,5907.59482529321,5907.59482529321,1,1,3,1,2,1,5,1,11,1,2013,6,7,7,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20081,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,4,1,2,1,5,1,11,1,2013,11,11,12,19,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20082,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,28,1,2,1,3,1,11,1,2013,10,10,12,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20083,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,15,1,2,1,4,1,12,1,2013,11,8,13,26,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20084,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,1,12,2,2,2,4,1,12,1,2013,9,13,10,57,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20085,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,6,1,2,1,3,1,12,1,2013,10,50,12,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20086,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,3,17,1,2,1,5,1,12,1,2013,13,0,14,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20087,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,3,1,1,1,1,3,1,12,1,2013,10,40,12,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20088,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,31,1,2,1,4,1,12,1,2013,13,34,15,41,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20089,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,23,1,2,1,5,1,12,1,2013,11,2,12,9,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20090,2,2,215,1,8,1407,5510.17480977349,5510.17480977349,1,2,26,1,2,1,3,1,12,1,2013,10,20,11,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20091,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,1,1,2,1,6,1,6,10,2012,8,0,10,4,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20092,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,5,1,2,1,3,1,6,10,2012,16,21,18,11,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20093,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,10,1,2,1,2,1,6,10,2012,11,0,12,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20094,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,6,1,2,1,2,1,6,10,2012,8,15,10,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20095,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,2,1,1,1,3,1,6,10,2012,10,9,12,3,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20096,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,11,1,2,1,5,1,6,10,2012,6,54,8,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20097,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,12,1,2,1,5,1,6,10,2012,12,4,14,31,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20098,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,9,1,2,1,2,1,6,10,2012,14,25,15,55,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20099,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,7,1,2,1,3,1,6,10,2012,8,38,10,5,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20100,2,2,207,2,1302,1304,2706.75253813434,2706.75253813434,1,2,4,1,2,1,6,1,6,10,2012,10,53,14,26,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20101,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,28,1,2,1,2,1,4,10,2012,8,20,11,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20102,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,3,19,1,2,1,4,1,4,10,2012,9,18,14,49,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20103,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,30,1,2,1,2,1,4,10,2012,11,35,12,52,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20104,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,6,1,2,1,5,1,4,10,2012,11,12,12,35,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20105,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,26,2,1,1,3,1,4,10,2012,8,46,9,52,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20106,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,21,1,2,1,5,1,4,10,2012,6,8,8,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20107,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,12,1,2,1,3,1,4,10,2012,14,52,16,31,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20108,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,8,1,2,1,4,1,4,10,2012,15,10,19,27,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20109,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,6,1,2,1,6,1,4,10,2012,13,36,15,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20110,2,2,205,2,712,1303,4736.8169417351,4736.8169417351,1,2,17,1,2,1,6,1,4,10,2012,10,0,13,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20111,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,44,1,2,1,2,1,7,10,2012,13,20,15,16,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20112,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,19,1,2,1,5,1,7,10,2012,7,18,9,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20113,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,23,1,2,1,3,1,7,10,2012,8,16,10,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20114,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,12,1,1,1,5,1,7,10,2012,11,59,13,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20115,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,15,1,2,1,2,1,7,10,2012,8,15,9,15,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20116,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,1,1,2,1,2,1,7,10,2012,11,30,13,15,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20117,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,41,1,2,1,5,1,7,10,2012,14,9,16,32,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20118,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,30,1,2,1,3,1,8,10,2012,7,32,12,52,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20119,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,33,1,2,1,3,1,7,10,2012,13,28,15,12,15,1,,,,,,,,,,,,,,,,,,,1,1,0
20120,2,2,218,2,1592,1209,2900.09200514394,2900.09200514394,1,2,26,1,2,1,2,1,7,10,2012,9,30,11,5,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30001,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,1,2,2,2,4,1,19,9,2012,12,20,17,31,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30002,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,5,2,2,2,3,1,19,9,2012,13,40,17,25,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30003,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,7,2,2,2,4,1,19,9,2012,14,2,17,3,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30004,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,9,2,2,2,2,1,19,9,2012,14,23,17,48,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30005,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,2,13,1,1,1,2,1,20,9,2012,9,54,14,18,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30006,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,15,2,2,2,4,1,19,9,2012,10,42,13,37,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30007,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,16,2,2,2,3,1,19,9,2012,9,40,12,50,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30008,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,18,2,2,2,2,1,19,9,2012,10,12,13,50,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30009,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,22,2,2,2,3,1,19,9,2012,8,50,12,0,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30010,5,3,331,1,2322,1510,4108.75126589858,4108.75126589858,1,1,24,2,2,2,4,1,22,9,2012,10,1,13,18,1,1,,,,,,,,,,,,,,,,,,,1,1,0
30011,5,3,331,1,516,1110,5380.50761010528,,1,2,1,1,2,1,4,1,21,9,2012,10,50,13,56,1,1,,,,,,,,,,,,,,,,,,,1,1,0
30012,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,2,3,1,1,1,4,1,21,9,2012,14,8,17,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30013,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,1,3,2,2,2,3,1,21,9,2012,9,10,12,56,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30014,5,3,331,1,0,0,,,1,,,1,2,1,2,1,28,6,2013,14,0,16,24,,1,,,,,,,,,,,,,,,,,,,7,1,1
30015,5,3,331,1,516,1110,5380.50761010528,,1,1,11,2,2,2,2,1,22,9,2012,14,4,16,54,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30016,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,1,28,2,2,2,3,1,20,9,2012,9,33,13,50,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30017,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,1,31,2,2,2,2,1,21,9,2012,10,8,13,15,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30018,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,1,33,2,2,2,3,1,22,9,2012,14,58,16,59,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30019,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,1,36,2,2,2,2,1,21,9,2012,14,28,17,22,1,1,,,,,,,,,,,,,,,,,,,1,1,0
30020,5,3,331,1,516,1110,5380.50761010528,6917.79549870679,1,2,30,1,2,1,2,1,22,9,2012,10,18,14,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30021,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,2,1,1,2,1,2,1,25,9,2012,11,59,15,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30022,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,4,2,2,2,4,1,24,9,2012,13,2,16,28,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30023,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,2,2,1,2,1,2,1,24,9,2012,8,50,13,3,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30024,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,1,2,2,2,4,1,24,9,2012,17,0,17,10,1,3,26,9,2012,18,50,21,14,14,1,,,,,,,,,,1,1,0
30025,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,13,2,2,2,4,1,24,9,2012,10,35,12,42,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30026,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,19,2,2,2,3,1,25,9,2012,10,30,13,59,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30027,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,33,2,2,2,2,2,24,9,2012,14,18,16,50,9,1,,,,,,,,,,,,,,,,,,,1,1,0
30028,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,36,2,2,2,3,1,24,9,2012,10,20,14,20,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30029,5,3,316,2,0,0,7777.27918187945,,1,,,1,2,1,2,1,26,6,2013,8,42,14,55,,1,,,,,,,,,,,,,,,,,,,1,1,1
30030,5,3,316,2,874,1406,7777.27918187945,8641.42131319939,1,1,42,2,2,2,3,1,24,9,2012,15,0,18,2,1,1,,,,,,,,,,,,,,,,,,,1,1,0
30031,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,17,1,2,1,4,1,20,10,2012,14,31,17,22,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30032,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,35,1,1,1,2,1,18,10,2012,9,11,15,47,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30033,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,41,1,2,1,2,1,20,10,2012,9,50,16,3,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30034,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,53,1,2,1,4,1,18,10,2012,11,48,15,38,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30035,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,1,59,2,2,2,3,1,20,10,2012,13,45,18,49,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30036,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,65,1,1,1,2,1,18,10,2012,17,8,18,27,3,3,19,10,2012,8,46,15,20,15,1,,,,,,,,,,1,1,0
30037,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,71,1,2,1,3,1,18,10,2012,11,25,16,0,6,3,19,10,2012,10,0,15,0,15,1,,,,,,,,,,1,1,0
30038,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,1,27,2,2,2,3,1,19,10,2012,15,25,18,0,6,3,20,10,2012,9,15,13,25,15,1,,,,,,,,,,1,1,0
30039,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,83,1,1,1,4,1,19,10,2012,13,28,17,34,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30040,5,3,309,2,478,1103,5135.93908237322,5135.93908237322,1,2,89,1,1,1,4,1,19,10,2012,9,18,13,2,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30041,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,1,2,2,2,2,1,29,9,2012,8,56,12,39,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30042,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,2,2,2,2,3,1,28,9,2012,9,15,12,0,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30043,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,2,3,1,2,1,2,1,1,10,2012,14,50,17,8,3,3,2,10,2012,9,37,14,18,15,1,,,,,,,,,,1,1,0
30044,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,4,2,2,2,3,1,29,9,2012,13,25,17,45,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30045,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,5,2,2,2,3,1,1,10,2012,12,20,16,58,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30046,5,3,307,1,634,1403,5135.93908237322,,1,1,6,2,2,2,4,1,28,9,2012,11,40,11,52,,3,29,9,2012,9,55,10,10,3,3,1,10,2012,11,14,14,22,14,1,1,1,0
30047,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,7,2,2,2,3,1,29,9,2012,10,0,13,0,14,1,,,,,,,,,,,,,,,,,,,1,1,0
30048,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,2,8,1,1,1,4,1,28,9,2012,10,29,15,25,14,3,29,9,2012,10,42,12,13,15,1,,,,,,,,,,1,1,0
30049,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,2,10,1,1,1,4,1,29,9,2012,13,20,15,48,14,3,1,10,2012,13,40,16,56,15,1,,,,,,,,,,1,1,0
30050,5,3,307,1,634,1403,5135.93908237322,5706.59898041469,1,1,12,2,2,2,2,1,29,9,2012,15,20,17,46,4,3,1,10,2012,10,4,13,14,14,1,,,,,,,,,,1,1,0
30051,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,15,1,2,1,2,1,16,10,2012,12,40,18,9,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30052,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,20,1,2,1,4,1,15,10,2012,13,56,17,3,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30053,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,1,25,2,2,2,4,1,15,10,2012,10,0,10,20,1,3,16,10,2012,9,45,12,30,14,1,,,,,,,,,,1,1,0
30054,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,30,1,2,1,2,1,17,10,2012,8,40,16,15,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30055,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,39,1,1,1,4,1,15,10,2012,11,27,12,30,1,3,17,10,2012,12,58,16,25,15,1,,,,,,,,,,1,1,0
30056,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,44,1,1,1,2,1,15,10,2012,15,50,18,33,3,3,16,10,2012,8,29,12,14,15,1,,,,,,,,,,1,1,0
30057,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,49,1,2,1,3,1,16,10,2012,16,0,17,45,4,3,17,10,2012,10,35,16,15,15,1,,,,,,,,,,1,1,0
30058,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,0,1,1,1,2,1,15,10,2012,9,28,15,4,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30059,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,59,1,2,1,3,1,15,10,2012,11,30,17,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30060,5,3,321,2,364,1007,3815.26903262011,3815.26903262011,1,2,68,1,2,1,3,1,15,10,2012,17,20,18,0,2,3,16,10,2012,9,0,15,35,15,1,,,,,,,,,,1,1,0
30061,5,3,329,2,696,1310,11005.5837479426,11005.5837479426,1,2,4,1,2,1,4,1,8,10,2012,11,39,15,16,15,1,,,,,,,,,,,,,,,,,,,1,1,0
30062,5,3,329,2,696,1310,11005.5837479426,11005.5837479426,1,2,9,1,1,1,4,1,10,10,2012,9,41,14,28,15,1,,,,,,,,,,,,,,,,,,,1,1,0
