"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4d","s11aq5c","s11aq6"
6,29,2923,1,396,290129,1,2000,1,,647.3,101,1
6,29,2923,1,396,290130,1,1,5,,219.8,1401,1
6,29,2902,1,1028,290134,1,33600,5,,2341.2,101,1
6,29,2902,1,1028,290134,2,2000,1,,1614.5,201,1
6,29,2902,1,1028,290134,3,200,1,,534.4,301,1
6,29,2902,1,1028,290135,1,4,5,,6949.9,601,1
6,29,2902,1,1028,290135,2,3,5,,4131,602,1
6,29,2902,1,1028,290137,1,1,5,,1244.2,1301,1
6,29,2920,1,1210,290151,1,4,5,,9438.6,101,1
6,29,2920,1,1210,290151,2,2,5,,4238.2,102,1
6,29,2920,1,1210,290151,3,2,5,,5147.4,103,1
6,29,2920,1,1210,290152,1,4,5,,7128.9,201,1
6,29,2920,1,1210,290152,2,3,5,,4566.7,202,1
6,29,2920,1,1210,290153,1,3,5,,4028.6,401,1
6,29,2920,1,1210,290153,2,2,5,,3332.7,402,1
6,29,2920,1,1210,290154,1,400,1,,257.4,601,1
6,29,2920,1,1210,290158,1,3,5,,5044.3,1301,1
6,29,2914,1,214,290162,1,10500,1,,8093.5,201,1
6,29,2914,1,214,290162,2,16000,1,,5678.2,202,1
6,29,2914,1,214,290162,3,16000,1,,579.1,203,1
6,29,2914,1,214,290165,1,8,5,,11424,501,1
6,29,2914,1,214,290165,2,4,3,,8222,502,1
6,29,2914,1,214,290166,1,5,5,,2971.4,601,1
6,29,2914,1,214,290167,1,1500,5,,9844.4,101,1
6,29,2914,1,214,290167,2,3000,5,,10647,201,1
6,29,2914,1,214,290168,1,2000,1,,5923.5,1201,1
6,29,2914,1,214,290169,1,1,5,,4576.4,901,1
6,29,2914,1,214,290170,1,,,,,101,1
6,29,2914,1,214,290170,2,,,,,201,1
6,29,2920,2,1628,290172,1,5,5,,8485,301,1
6,29,2920,2,1628,290172,2,3,5,,5233.4,302,1
6,29,2920,2,1628,290172,3,2,5,,2976.6,303,1
6,29,2920,2,1628,290173,1,1,5,,1384.5,301,1
6,29,2920,2,1628,290173,2,2,5,,4075.2,302,1
6,29,2920,2,1628,290173,3,5,7,,7271,303,1
6,29,2920,2,1628,290174,1,5,5,,6827.2,401,1
6,29,2920,2,1628,290174,2,3,5,,2229.5,402,1
6,29,2920,2,1628,290174,3,2,5,,2503.9,403,1
6,29,2920,2,1628,290175,1,5,5,,11535.3,1601,1
6,29,2920,2,1628,290175,2,2,5,,2444.5,1602,1
6,29,2920,2,1628,290176,1,2,5,,2218.5,701,1
6,29,2920,2,1628,290176,2,1,5,,1375,702,1
6,29,2920,2,1628,290176,3,2,5,,3225.4,703,1
6,29,2920,2,1628,290177,1,2,5,,3184.5,801,1
6,29,2920,2,1628,290177,2,5,5,,8724,802,1
6,29,2920,2,1628,290178,1,2,5,,3274.4,901,1
6,29,2920,2,1628,290178,2,3,5,,4660,902,1
6,29,2920,2,1628,290179,1,2,5,,4028.9,1001,1
6,29,2920,2,1628,290179,2,2,5,,3267.9,1002,1
6,29,2920,2,1628,290179,3,3,5,,8165.4,1003,1
6,29,2920,2,1628,290180,1,4,5,,11377,1101,1
6,29,2920,2,1628,290180,2,2,5,,8238.9,1102,1
6,29,2920,2,1628,290180,3,10,5,,10287,1103,1
6,30,3018,2,914,300021,1,2000,3,,2141.6,501,1
6,30,3018,2,914,300021,2,1500,3,,567.9,502,1
6,30,3018,2,914,300022,1,2.5,5,,9882.7,601,1
6,30,3018,2,914,300024,1,1,5,,2178.3,901,1
6,30,3018,2,914,300024,2,2000,1,,664,902,1
6,30,3018,2,914,300025,1,600,1,,1353.3,1201,1
6,30,3018,2,914,300025,2,800,1,,3637.4,1202,1
6,30,3018,2,914,300026,1,1,5,,2071,1301,1
6,30,3018,2,914,300026,2,2,5,,12827,1302,1
6,30,3018,2,914,300026,3,2,5,,2136,1303,1
6,30,3018,2,914,300026,4,2,5,,2438.3,1304,1
6,30,3018,2,914,300027,1,3,5,,6379.4,1401,1
6,30,3018,2,914,300027,2,4,5,,8989.9,1402,1
6,30,3018,2,914,300027,3,8,5,,6633.6,1403,1
6,30,3018,2,914,300030,1,2000,2,,9202,2001,1
6,30,3018,2,914,300030,2,2000,2,,1339.2,2002,1
6,30,3012,2,334,300032,1,2,5,,5404.6,301,1
6,30,3012,2,334,300032,2,5,5,,22523,302,1
6,30,3012,2,334,300032,3,3,4,,189.5,303,1
6,30,3012,2,334,300033,1,10,5,,14262,501,1
6,30,3012,2,334,300034,1,5,5,,11352,601,1
6,30,3012,2,334,300034,2,1,4,,1230.2,602,1
6,30,3012,2,334,300034,3,5,5,,9162.8,603,1
6,30,3012,2,334,300034,4,1,5,,2932.7,604,1
6,30,3012,2,334,300035,1,8,5,,9584.3,601,1
6,30,3012,2,334,300035,2,3,5,,5169.8,602,1
6,30,3012,2,334,300035,3,4,4,,4725.8,603,1
6,30,3012,2,334,300036,1,8,5,,37509,1001,1
6,30,3012,2,334,300036,2,10,5,,13555,1002,1
6,30,3012,2,334,300037,1,3,5,,11827,1401,1
6,30,3012,2,334,300037,2,5,5,,23275,1402,1
6,30,3012,2,334,300037,3,5,5,,16861,1403,1
6,30,3012,2,334,300038,1,3,5,,12011,1501,1
6,30,3012,2,334,300038,2,2,5,,6295.2,1502,1
6,30,3012,2,334,300038,3,4,4,,1875,1503,1
6,30,3012,2,334,300039,1,4,5,,4527.7,1901,1
6,30,3012,2,334,300039,2,5,5,,6756.2,1902,1
6,30,3012,2,334,300040,1,4,5,,6957.1,2101,1
6,30,3012,2,334,300040,2,7,5,,2132.4,2102,1
6,30,3012,2,334,300040,3,8,5,,11098,2103,1
6,30,3014,2,120,300041,1,3,5,,3970.1,101,1
6,30,3014,2,120,300041,2,3,5,,,,
6,30,3014,2,120,300041,3,3,5,,,,
6,30,3014,2,120,300041,4,3,5,,,,
6,30,3014,2,120,300041,5,3,5,,,,
6,30,3014,2,120,300042,1,4,5,,14495,,1
6,30,3014,2,120,300043,1,5,5,,13378,,1
6,30,3014,2,120,300043,2,1,5,,3580,,1
6,30,3014,2,120,300044,1,5,1,,11393,,1
6,30,3014,2,120,300045,1,5,5,,7759.2,701,1
6,30,3014,2,120,300045,2,1,5,,,702,1
6,30,3014,2,120,300045,3,3,5,,,703,1
6,30,3014,2,120,300045,4,1,5,,,704,1
6,30,3014,2,120,300046,1,3,5,,6359.3,1,1
6,30,3014,2,120,300046,2,5,5,,11016.7,1,1
6,30,3014,2,120,300047,1,2,5,,16313,1001,1
6,30,3014,2,120,300047,2,2,,,,,
6,30,3014,2,120,300047,3,2,,,,,
6,30,3014,2,120,300047,4,2,,,,,
6,30,3014,2,120,300047,5,2,,,,,
6,30,3014,2,120,300047,6,2,,,,,
6,30,3014,2,120,300048,1,7,5,,3531.8,1101,1
6,30,3014,2,120,300049,1,3,5,,21038,1,1
6,30,3014,2,120,300049,2,5,5,,11016.7,2,1
6,30,3014,2,120,300050,1,6,5,,8449.4,1901,1
6,30,3030,1,946,300151,1,,,,,,1
6,30,3030,1,946,300151,2,,,,,,1
6,30,3030,1,946,300151,3,,,,,,1
6,30,3030,1,946,300152,1,5,5,,,201,1
6,30,3030,1,946,300152,2,4.5,5,,,202,
6,30,3030,1,946,300152,3,0.5,5,,,203,
6,30,3030,1,946,300152,4,1,5,,,204,
6,30,3030,1,946,300153,1,4,5,,,301,1
6,30,3030,1,946,300153,2,3,5,,,302,1
6,30,3030,1,946,300153,3,3,5,,,303,1
6,30,3030,1,946,300154,1,2,5,,,401,1
6,30,3030,1,946,300154,2,400,1,,,402,1
6,30,3030,1,946,300156,1,2,5,,,601,
6,30,3030,1,946,300156,2,4,5,,,602,
6,30,3030,1,946,300156,3,2,5,,,603,
6,30,3030,1,946,300158,1,3,5,,,,1
6,30,3030,1,946,300158,2,3,5,,,,1
6,30,3016,1,390,300162,1,10.5,5,,,1,1
6,30,3016,1,390,300164,1,1.5,5,,3910,2601,1
6,30,3023,2,622,300171,1,300,3,,1588.3,101,1
6,30,3023,2,622,300172,1,600,1,,,201,1
6,30,3023,2,622,300175,1,2,5,,,501,1
6,30,3023,2,622,300175,2,2,5,,,502,1
6,30,3023,2,622,300175,3,1,5,,,503,1
6,30,3023,2,622,300176,1,400,3,,2520.9,601,1
6,30,3023,2,622,300177,1,2000,1,,4420.1,701,1
6,30,3023,2,622,300178,1,3,5,,4501.9,901,1
6,30,3023,2,622,300178,2,2,5,,,902,1
6,30,3023,2,622,300178,3,1,5,,2520.9,903,1
6,30,3023,2,622,300178,4,2,5,,,904,1
6,30,3023,2,622,300180,1,3,5,,1272.3,1201,1
6,30,3033,2,554,300181,1,2800,1,,915,101,1
6,30,3033,2,554,300182,1,3,5,,5103.3,401,1
6,30,3033,2,554,300182,2,5,5,,,,1
6,30,3033,2,554,300183,1,1,5,,1838.5,801,1
6,30,3033,2,554,300183,2,1,5,,1098.6,802,1
6,30,3033,2,554,300184,1,2.5,5,,3750.5,901,1
6,30,3033,2,554,300184,2,2600,1,,1200,902,1
6,30,3033,2,554,300185,1,3,5,,6156.6,1401,1
6,30,3033,2,554,300185,2,2,5,,,1402,1
6,30,3033,2,554,300186,1,3,5,,6842.9,1101,1
6,30,3033,2,554,300186,2,1,5,,1736.9,1102,1
6,30,3033,2,554,300186,3,2000,1,,5059.6,1103,1
6,30,3033,2,554,300187,1,2.5,5,,5060.9,1801,1
6,30,3033,2,554,300187,2,1.5,5,,1734,1802,1
6,30,3033,2,554,300188,1,1.70000004768372,5,,1660.6,1901,1
6,30,3033,2,554,300189,1,,,,,2101,1
6,30,3033,2,554,300189,2,,,,,2102,2
6,30,3033,2,554,300190,1,1,5,,1595.9,2301,1
6,30,3033,2,554,300190,2,1,5,,,2302,1
6,30,3015,2,1688,300191,1,1,5,,,201,1
6,30,3015,2,1688,300192,1,5,5,,,301,1
6,30,3015,2,1688,300193,1,4,5,,14134,401,1
6,30,3015,2,1688,300194,1,2,5,,7913.2,501,1
6,30,3015,2,1688,300194,2,600,1,,4107.3,502,1
6,30,3015,2,1688,300195,1,3,5,,1345.4,601,1
6,30,3015,2,1688,300196,1,4,5,,5831.4,701,1
6,30,3015,2,1688,300197,1,3,5,,,801,1
6,30,3015,2,1688,300198,1,4,5,,13356,1001,1
6,30,3015,2,1688,300198,2,4,5,,13356,1001,1
6,30,3015,2,1688,300198,3,3,5,,6862.5,1002,1
6,30,3015,2,1688,300199,1,5,5,,29000.56,1101,1
6,30,3015,2,1688,300200,1,2,5,,6713.2,1201,1
6,30,3015,2,1688,300200,2,2.5,5,,8966.9,1202,1
6,30,3015,2,1688,300200,3,2.5,5,,8966.9,1202,1
6,30,3032,2,520,300211,1,6000,1,,4492.4,101,1
6,30,3032,2,520,300211,2,2,5,,4292.6,102,1
6,30,3032,2,520,300211,3,2,5,,4292.6,103,1
6,30,3032,2,520,300212,1,3,5,,6748.1,201,1
6,30,3032,2,520,300212,2,5,5,,10620.8,202,1
6,30,3032,2,520,300213,1,6000,1,,5237.4,401,1
6,30,3032,2,520,300213,2,6000,1,,4628.2,402,1
6,30,3032,2,520,300214,1,6,5,,12266,501,1
6,30,3032,2,520,300215,1,500,1,,244.8,801,1
6,30,3032,2,520,300215,2,1,5,,2535.5,802,1
6,30,3032,2,520,300216,1,3,5,,81428,1101,1
6,30,3032,2,520,300216,2,3,5,,,1102,1
6,30,3032,2,520,300217,1,8,5,,61503,1201,1
6,30,3032,2,520,300217,2,15,5,,4834.1,1202,1
6,30,3032,2,520,300218,1,4,5,,2022.2,1601,1
6,30,3032,2,520,300218,2,1,5,,558.4,1602,1
6,30,3032,2,520,300219,1,4,5,,27481,1801,1
6,30,3032,2,520,300219,2,4,5,,15515,1802,1
6,30,3032,2,520,300220,1,1,5,,9614.7,1901,1
6,30,3032,2,520,300220,2,200,1,,603.6,1902,1
6,30,3004,2,216,300221,1,4000,1,,4400.3,301,1
6,30,3004,2,216,300223,1,2600,1,,2946.7,2801,1
6,30,3004,2,216,300224,1,1000,1,,,3301,1
6,30,3004,2,216,300224,2,1,5,,,3302,1
6,30,3004,2,216,300225,1,3,5,,7612.5,3801,1
6,30,3004,2,216,300225,2,3,5,,7423.4,3802,1
6,30,3004,2,216,300226,1,6,5,,28312,4801,1
6,30,3004,2,216,300226,2,2,5,,2111.2,4802,1
6,30,3004,2,216,300227,1,5000,1,,,5301,1
6,30,3004,2,216,300227,2,5000,1,,,5302,1
6,30,3004,2,216,300229,1,1000,1,,1182.6,9401,1
6,30,3004,2,216,300229,2,2000,1,,4770,9402,1
6,30,3004,2,216,300230,1,2.5,5,,2972.1,7301,1
6,30,3004,2,216,300230,2,400,1,,124.2,7302,1
1,31,3105,1,2914,310006,1,1,4,,528.2,4601,2
1,31,3105,1,2914,310008,1,2.5,4,,3529.8,7501,1
1,31,3105,1,2914,310008,2,14,4,"DISTANT FARM",,7501,1
1,31,3101,2,604,310011,1,1,5,,2223.22,7001,1
1,31,3101,2,604,310011,2,1,5,,357,7002,1
1,31,3101,2,604,310011,3,1,5,,,,
1,31,3101,2,604,310012,1,3,4,,234.86,4001,2
1,31,3101,2,604,310012,2,15,4,,325.14,4002,2
1,31,3101,2,604,310013,1,6,4,,,61,1
1,31,3101,2,604,310013,2,,,,,,
1,31,3101,2,604,310014,1,2,5,,4464.3,9001,1
1,31,3101,2,604,310014,2,5,5,,4774.6,9002,1
1,31,3101,2,604,310014,3,1,5,,1724.4,9003,1
1,31,3101,2,604,310014,4,2,5,,,,1
1,31,3101,2,604,310014,5,3,5,,,,1
1,31,3101,2,604,310014,6,2,5,,,,1
1,31,3101,2,604,310014,7,7,5,,,,1
1,31,3101,2,604,310014,8,5,5,,,,1
1,31,3101,2,604,310014,9,1.5,5,,,,
1,31,3101,2,604,310015,1,4,4,,926.77,101,1
1,31,3101,2,604,310015,2,4,4,,563.37,102,2
1,31,3101,2,604,310016,1,4,4,,2939.3,,
1,31,3101,2,604,310017,1,2,6,,,1501,2
1,31,3101,2,604,310017,2,1,6,,,1502,2
1,31,3101,2,604,310017,3,2,6,,,1503,2
1,31,3101,2,604,310017,4,2,6,,,504,2
1,31,3101,2,604,310019,1,2.04999995231628,6,,3195,1901,1
1,31,3101,2,604,310019,2,2.04999995231628,6,,3195,1902,1
1,31,3101,2,604,310019,3,3,6,,5160.9,1903,1
1,31,3101,2,604,310019,4,3.04999995231628,6,,6991.8,1904,1
1,31,3101,2,604,310019,5,2,6,,6991.8,1905,1
1,31,3101,2,604,310020,1,25,4,,1141.9,2101,1
1,31,3115,2,680,310021,1,4,4,,5647.8,1001,2
1,31,3115,2,680,310021,2,2,4,,205.5,1002,2
1,31,3115,2,680,310021,3,4,4,,4593.4,1003,2
1,31,3115,2,680,310022,1,1,4,,,,1
1,31,3115,2,680,310022,2,2,4,,2469.4,21,1
1,31,3115,2,680,310022,3,1,4,,,,1
1,31,3115,2,680,310022,4,2,4,,6398.5,22,1
1,31,3115,2,680,310022,5,1,4,,,,1
1,31,3115,2,680,310022,6,1,4,,632.8,23,1
1,31,3115,2,680,310022,7,2,4,,,,1
1,31,3115,2,680,310023,1,1.5,4,,683.4,101,1
1,31,3115,2,680,310023,2,2.09999990463257,4,,1350,102,1
1,31,3115,2,680,310023,3,2,4,,1102.5,103,1
1,31,3115,2,680,310023,4,1.5,4,,,,1
1,31,3115,2,680,310024,1,2,4,,2227.5,501,1
1,31,3115,2,680,310024,2,1,4,,1288.1,502,1
1,31,3115,2,680,310024,3,1,4,,2233.2,503,1
1,31,3115,2,680,310025,1,1,5,,98.4,701,1
1,31,3115,2,680,310025,2,2,5,,234.1,702,1
1,31,3115,2,680,310026,1,1,4,,258.8,801,1
1,31,3115,2,680,310026,2,2,4,,382.5,802,1
1,31,3115,2,680,310027,1,2,4,,535.3,1001,1
1,31,3115,2,680,310027,2,1,4,,206.4,1002,1
1,31,3115,2,680,310027,3,2,4,,354.2,1003,1
1,31,3115,2,680,310028,1,2,6,,1133.3,11001,1
1,31,3115,2,680,310028,2,1,6,,2261.3,11002,1
1,31,3115,2,680,310028,3,1,6,,357.2,11003,1
1,31,3115,2,680,310029,1,1,4,,562.5,12001,1
1,31,3115,2,680,310029,2,1,4,,235.84,12002,1
1,31,3115,2,680,310029,3,1,4,,286.9,12003,1
1,31,3115,2,680,310029,4,2,2,,,12004,1
1,31,3115,2,680,310029,5,1,4,,,12005,1
1,31,3115,2,680,310030,1,5,4,,450,1801,1
1,31,3115,2,680,310030,2,4,4,,99.2,1802,1
1,31,3115,2,680,310030,3,7,4,,3809.7,1803,1
1,31,3111,2,2966,310031,1,2,2,,2105.1,11,1
1,31,3111,2,2966,310031,2,2,2,,2558.2,12,1
1,31,3111,2,2966,310031,3,1,2,,1623.1,13,1
1,31,3111,2,2966,310032,1,1,6,,13005,6001,1
1,31,3111,2,2966,310032,2,1,6,,15146.6,6002,1
1,31,3111,2,2966,310033,1,2,4,,2062.9,901,1
1,31,3111,2,2966,310033,2,1,5,,1137,902,1
1,31,3111,2,2966,310033,3,4,4,,10270,903,1
1,31,3111,2,2966,310033,4,2,4,,1205.2,904,1
1,31,3111,2,2966,310033,5,3,4,,1127,905,1
1,31,3111,2,2966,310033,6,4,4,,307.8,906,1
1,31,3111,2,2966,310033,7,4,4,"DISTANT FARM",,907,1
1,31,3111,2,2966,310033,8,3,4,"DISTANT FARM",,908,1
1,31,3111,2,2966,310034,1,1,4,,1992,1401,1
1,31,3111,2,2966,310034,2,1,4,,2175,1402,1
1,31,3111,2,2966,310034,3,4,4,,3672.2,1403,1
1,31,3111,2,2966,310034,4,3,4,"DISTANT FARM",,1404,1
1,31,3111,2,2966,310034,5,2,4,,1102,1405,1
1,31,3111,2,2966,310034,6,5,4,"DISTANT FARM",,1406,1
1,31,3111,2,2966,310035,1,2,5,,8874,1701,1
1,31,3111,2,2966,310035,2,2,5,,10272,1702,1
1,31,3111,2,2966,310035,3,3,5,,8343,1703,1
1,31,3111,2,2966,310035,4,4,5,,7454,1704,1
1,31,3111,2,2966,310036,1,1,5,,1112.5,2001,1
1,31,3111,2,2966,310036,2,2,5,,7950.3,2002,1
1,31,3111,2,2966,310036,3,1,5,,1208.2,2003,1
1,31,3111,2,2966,310037,1,5,4,,7173.4,2201,1
1,31,3111,2,2966,310037,2,1.5,4,,8214.8,2202,1
1,31,3111,2,2966,310037,3,1.5,4,,804.9,2203,1
1,31,3111,2,2966,310037,4,1.5,4,,842.1,2204,1
1,31,3111,2,2966,310038,1,2,5,,712.3,2501,1
1,31,3111,2,2966,310038,2,3,5,,8740.7,2502,1
1,31,3111,2,2966,310038,3,1.5,5,,5167,2503,1
1,31,3111,2,2966,310039,1,4,4,,4004.7,28001,1
1,31,3111,2,2966,310039,2,1,4,,1372.8,28002,1
1,31,3111,2,2966,310039,3,4,4,,10587,28003,1
1,31,3111,2,2966,310039,4,1,4,,3112.1,28004,1
1,31,3111,2,2966,310039,5,1,4,"DISTANT FARM",,58005,1
1,31,3111,2,2966,310040,1,4,4,,7091.6,3801,1
1,31,3111,2,2966,310040,2,6,4,,72008,3802,1
1,31,3111,2,2966,310040,3,8,4,,17357,3803,1
1,31,3111,2,2966,310040,4,5,4,,7191.6,3804,1
1,31,3107,2,1092,310041,1,3,5,,2018.6,101,1
1,31,3107,2,1092,310041,2,4,5,,4079.4,102,1
1,31,3107,2,1092,310041,3,6,5,,4408.8,103,1
1,31,3107,2,1092,310041,4,4,5,,,,
1,31,3107,2,1092,310041,5,3,5,,,,
1,31,3107,2,1092,310041,6,2,5,,,,
1,31,3107,2,1092,310041,7,1.5,5,,,,
1,31,3107,2,1092,310041,8,2,5,,,,
1,31,3107,2,1092,310042,1,3,4,,6150,2001,2
1,31,3107,2,1092,310042,2,2,4,,417.2,2002,2
1,31,3107,2,1092,310043,1,5,2,,2211.4,401,1
1,31,3107,2,1092,310043,2,3,2,,42519,402,1
1,31,3107,2,1092,310043,3,2,2,,5981,403,1
1,31,3107,2,1092,310043,4,3,2,,,404,1
1,31,3107,2,1092,310044,1,1.5,2,,3465.7,1001,1
1,31,3107,2,1092,310044,2,2.5,2,,12554,7002,1
1,31,3107,2,1092,310044,3,1,2,,1106.4,7003,1
1,31,3107,2,1092,310045,1,4,5,,8727.6,801,1
1,31,3107,2,1092,310045,2,2,5,,1488.2,802,1
1,31,3107,2,1092,310045,3,1,4,,613.8,803,1
1,31,3107,2,1092,310046,1,4,4,,1827.2,10001,1
1,31,3107,2,1092,310046,2,5,4,,2390.2,10002,1
1,31,3107,2,1092,310046,3,3,4,,8454.7,10003,1
1,31,3107,2,1092,310046,4,5,4,,,10004,1
1,31,3107,2,1092,310046,5,2,6,,,10005,1
1,31,3107,2,1092,310047,1,8,5,,19905,1101,1
1,31,3107,2,1092,310047,2,3,5,,6250.1,1102,1
1,31,3107,2,1092,310047,3,2,5,,112.4,1103,1
1,31,3107,2,1092,310047,4,4,5,,,1104,1
1,31,3107,2,1092,310047,5,0.5,5,,,1105,1
1,31,3107,2,1092,310047,6,2,5,,,1106,1
1,31,3107,2,1092,310048,1,1,4,,202.7,14001,1
1,31,3107,2,1092,310048,2,2,4,,7059.4,14002,1
1,31,3107,2,1092,310048,3,2,4,,4490.4,14003,1
1,31,3107,2,1092,310049,1,3,5,,8513.5,16001,1
1,31,3107,2,1092,310049,2,3,5,,,16002,1
1,31,3107,2,1092,310049,3,2,5,,5788.3,16003,1
1,31,3107,2,1092,310049,4,5,5,,,16004,1
1,31,3107,2,1092,310049,5,2,4,,,16005,1
1,31,3107,2,1092,310049,6,2,4,,84.5,16006,1
1,31,3107,2,1092,310050,1,2,5,,11796,17001,1
1,31,3107,2,1092,310050,2,1.5,5,,5796.7,17002,1
1,31,3107,1,724,310052,1,4,4,,217.81,501,1
1,31,3107,1,724,310055,1,1,6,,23928,1001,1
1,31,3107,1,724,310057,1,2,5,,7622.9,16001,1
1,31,3107,1,724,310059,1,3,5,,19778,19001,1
1,31,3107,1,724,310060,1,5,5,,11095,2201,1
1,31,3113,2,332,310061,1,1,5,,44189,101,1
1,31,3113,2,332,310061,2,1,5,,5221.8,102,1
1,31,3113,2,332,310062,1,4,,,3070.7,301,1
1,31,3113,2,332,310062,2,2,4,,5243.6,302,1
1,31,3113,2,332,310062,3,2,4,,4822.2,303,1
1,31,3113,2,332,310062,4,1,4,"DISTANT FARM",,304,1
1,31,3113,2,332,310062,5,1,4,"DISTANT FARM",,305,1
1,31,3113,2,332,310062,6,1.5,4,,6112,306,1
1,31,3113,2,332,310062,7,0.5,4,,4711.1,307,1
1,31,3113,2,332,310063,1,2,6,,8846.2,501,1
1,31,3113,2,332,310063,2,1.5,4,,2180.3,502,1
1,31,3113,2,332,310063,3,1,4,,41121,503,1
1,31,3113,2,332,310063,4,2,4,,7412,504,1
1,31,3113,2,332,310063,5,3,4,,2809,505,1
1,31,3113,2,332,310064,1,3,5,,10405,701,1
1,31,3113,2,332,310064,2,2,5,,3844.7,702,1
1,31,3113,2,332,310064,3,1,5,,2488.1,703,1
1,31,3113,2,332,310064,4,5,5,,7124,704,1
1,31,3113,2,332,310065,1,4,4,,4883.3,901,1
1,31,3113,2,332,310065,2,4,4,,5046.6,902,1
1,31,3113,2,332,310066,1,1.5,5,,498.5,1101,1
1,31,3113,2,332,310066,2,4,5,,4562.4,1102,1
1,31,3113,2,332,310066,3,10,5,,3212,1103,1
1,31,3113,2,332,310066,4,8,5,,5243.1,1104,1
1,31,3113,2,332,310066,5,4,5,,4265.2,1105,1
1,31,3113,2,332,310067,1,2,5,,2395.2,1301,1
1,31,3113,2,332,310067,2,2,5,,12316,1302,2
1,31,3113,2,332,310068,1,2,5,,2181.3,15001,1
1,31,3113,2,332,310068,2,3,5,,90.1,15002,1
1,31,3113,2,332,310069,1,3,4,,3675.8,1,1
1,31,3113,2,332,310069,2,3,4,,8086.6,2,1
1,31,3113,2,332,310070,1,7,4,,85206,1901,1
1,31,3113,2,332,310070,2,2,4,,1736.6,1902,1
1,31,3113,2,332,310070,3,2,4,,4079.4,1903,1
1,31,3113,2,332,310070,4,2,4,,4283.3,1904,1
1,31,3109,2,1026,310071,1,2,5,,6484.1,101,1
1,31,3109,2,1026,310071,2,2,5,,5642,102,1
1,31,3109,2,1026,310071,3,1,5,,484.5,103,1
1,31,3109,2,1026,310072,1,2,5,,78060,201,1
1,31,3109,2,1026,310072,2,1,5,,2906.9,202,2
1,31,3109,2,1026,310073,1,2,5,,1295.7,401,1
1,31,3109,2,1026,310073,2,2,5,,1232.1,402,1
1,31,3109,2,1026,310073,3,2,5,,974.6,403,1
1,31,3109,2,1026,310074,1,4,4,,9154.4,501,1
1,31,3109,2,1026,310074,2,6,4,,17805,502,1
1,31,3109,2,1026,310074,3,5,4,,5149.1,503,1
1,31,3109,2,1026,310075,1,3,5,,9689,701,1
1,31,3109,2,1026,310075,2,2,5,,5199.8,702,1
1,31,3109,2,1026,310075,3,4,5,,6748,703,1
1,31,3109,2,1026,310076,1,3,5,,7391.2,801,1
1,31,3109,2,1026,310076,2,6,5,,11352,802,1
1,31,3109,2,1026,310076,3,2,5,,4920.9,803,1
1,31,3109,2,1026,310076,4,6,5,,4830,804,1
1,31,3109,2,1026,310077,1,2,4,,6887,901,1
1,31,3109,2,1026,310077,2,4,4,,8940.5,902,1
1,31,3109,2,1026,310078,1,1,5,,7546.3,1101,1
1,31,3109,2,1026,310078,2,3,5,,22394.900390625,1102,1
1,31,3109,2,1026,310079,1,4,5,,9388.3,1201,1
1,31,3109,2,1026,310080,1,2,5,,13836,1401,1
1,31,3109,2,1026,310080,2,1.5,5,,9605.3,1402,1
1,31,3112,2,350,310081,1,3000,1,,5671.4,101,1
1,31,3112,2,350,310081,2,3,5,,15391,102,1
1,31,3112,2,350,310081,3,2,5,,7206.9,103,2
1,31,3112,2,350,310081,4,2,5,"DISTANT FARM",,104,1
1,31,3112,2,350,310081,5,3,5,"DISTANT FARM",,105,1
1,31,3112,2,350,310081,6,2,5,"DISTANT FARM",,106,1
1,31,3112,2,350,310082,1,1,5,,9823.8,201,1
1,31,3112,2,350,310082,2,1,5,,2282.6,202,1
1,31,3112,2,350,310082,3,1.5,5,,15391,203,1
1,31,3112,2,350,310082,4,1000,1,"DISTANT FARM",,204,1
1,31,3112,2,350,310083,1,4,4,,6882.9,401,1
1,31,3112,2,350,310083,2,6,4,,11534,402,1
1,31,3112,2,350,310083,3,6,4,,6144.7,403,1
1,31,3112,2,350,310083,4,300,4,"DISTANT FARM",,404,1
1,31,3112,2,350,310084,1,5,4,,18257,501,1
1,31,3112,2,350,310084,2,7,4,,14985,502,1
1,31,3112,2,350,310084,3,5,4,,388.2,503,1
1,31,3112,2,350,310085,1,5,5,,12019,701,1
1,31,3112,2,350,310086,1,4,4,,7204,801,1
1,31,3112,2,350,310086,2,3,4,,6832,802,1
1,31,3112,2,350,310086,3,5,4,,8208.4,803,1
1,31,3112,2,350,310086,4,6,4,"DISTANT FARM",,804,1
1,31,3112,2,350,310086,5,3,4,"DISTANT FARM",,805,1
1,31,3112,2,350,310086,6,3,4,"DISTANT FARM",,806,1
1,31,3112,2,350,310086,7,2,4,"DISTANT FARM",,807,1
1,31,3112,2,350,310087,1,3,5,,25881,901,1
1,31,3112,2,350,310088,1,4,4,,4803.6,1101,1
1,31,3112,2,350,310088,2,3,4,,4290.9,1102,1
1,31,3112,2,350,310088,3,5,4,,2425.8,1103,1
1,31,3112,2,350,310088,4,10,4,"DISTANT FARM",,1104,1
1,31,3112,2,350,310088,5,2,4,"DISTANT FARM",,1105,1
1,31,3112,2,350,310088,6,2,4,"DISTANT FARM",,1106,1
1,31,3112,2,350,310088,7,8,4,"DISTANT FARM",,1107,1
1,31,3112,2,350,310089,1,3000,1,,1800.3,1201,1
